ID_Linea	distribuid	seccion	mater_cond	tension	longitud	disposicio	observacio	fecha_act	gener_dato	ID_Tramos	Bus_1	EstadoB_1	Bus_2	EstadoB_2	Long_Tramo
571	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	599.6809327103242	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	950.0	935.0	Cerrado	936.0	NULL	599.681
572	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	54.39656853993583	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	951.0	937.0	NULL	938.0	NULL	54.397
573	CAUCETE CENTRO	70 mm2	Ac	13,2 kV	348.09646385694396	Coplanar vertical	TrifÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢�	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	952.0	939.0	Cerrado	940.0	NULL	348.096
574	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	1005.8973594871626	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	953.0	945.0	Cerrado	941.0	NULL	987.318
574	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	1005.8973594871626	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	954.0	941.0	NULL	937.0	NULL	18.579
575	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	140.03143566409614	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	955.0	942.0	NULL	943.0	NULL	54.018
575	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	140.03143566409614	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	956.0	943.0	NULL	944.0	NULL	14.983
575	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	140.03143566409614	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	957.0	944.0	NULL	945.0	Cerrado	71.031
576	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	164.12477681206155	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	958.0	946.0	Cerrado	947.0	NULL	164.125
577	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	23.95755570205042	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	959.0	949.0	Cerrado	942.0	NULL	23.958
578	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	61.07768052033113	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	960.0	948.0	NULL	949.0	Cerrado	61.078
579	CAUCETE CENTRO	35 mm2	Al-Al	13,2 kV	22.632327605007017	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	961.0	950.0	Cerrado	948.0	NULL	22.632
580	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	122.37372430131049	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	962.0	955.0	NULL	948.0	NULL	122.374
581	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	85.99529557462878	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	963.0	953.0	NULL	951.0	Cerrado	85.995
582	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	31.093283405590856	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	964.0	952.0	Cerrado	953.0	NULL	31.093
583	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	20.627189259796424	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	965.0	954.0	Cerrado	955.0	NULL	20.627
584	CAUCETE CENTRO	50 mm2	Al-Al	13,2 kV	47.07125748015324	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	966.0	953.0	NULL	954.0	Cerrado	47.071
585	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	593.7762925537211	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	967.0	956.0	NULL	957.0	NULL	50.015
585	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	593.7762925537211	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	968.0	957.0	NULL	958.0	NULL	130.068
585	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	593.7762925537211	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	969.0	958.0	NULL	959.0	NULL	149.965
585	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	593.7762925537211	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	970.0	959.0	NULL	960.0	NULL	96.292
585	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	593.7762925537211	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	971.0	960.0	NULL	961.0	NULL	56.483
585	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	593.7762925537211	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	972.0	961.0	NULL	962.0	NULL	21.671
585	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	593.7762925537211	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	973.0	962.0	NULL	952.0	Cerrado	89.281
586	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	146.26344847069467	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	974.0	963.0	NULL	964.0	NULL	96.216
586	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	146.26344847069467	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	975.0	964.0	NULL	965.0	NULL	43.274
586	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	146.26344847069467	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	976.0	965.0	NULL	956.0	NULL	6.774
587	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	117.79101503097051	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	977.0	966.0	Cerrado	967.0	NULL	102.618
587	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	117.79101503097051	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	978.0	967.0	NULL	963.0	NULL	15.173
588	CAUCETE CENTRO	50 mm2	Cu	13,2 kV	109.2344909561972	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	979.0	822.0	NULL	966.0	Cerrado	109.234
589	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	71.58753287355299	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	980.0	970.0	NULL	968.0	Abierto	71.588
590	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	79.52001311469678	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	981.0	969.0	NULL	970.0	NULL	79.52
591	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	17.194516992463477	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	982.0	971.0	Cerrado	969.0	NULL	17.195
593	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	680.5726248025587	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	983.0	972.0	NULL	973.0	NULL	448.855
593	DE LOS RIOS	95 mm2	Al-Al	13,2 kV	680.5726248025587	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	984.0	973.0	NULL	971.0	Cerrado	231.718
594	CAUCETE CENTRO	70 mm2	Al-Al	13,2 kV	359.7359505663161	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	985.0	974.0	Abierto	975.0	NULL	122.015
594	CAUCETE CENTRO	70 mm2	Al-Al	13,2 kV	359.7359505663161	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	986.0	975.0	NULL	976.0	NULL	12.229
594	CAUCETE CENTRO	70 mm2	Al-Al	13,2 kV	359.7359505663161	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	987.0	976.0	NULL	977.0	NULL	225.491
596	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	11.720832875063266	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	988.0	978.0	NULL	979.0	Cerrado	11.721
597	DE LOS RIOS	50 mm2	Al-Al	13,2 kV	307.39553698763444	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	989.0	980.0	Cerrado	981.0	NULL	307.396
598	DE LOS RIOS	50 mm2	Al-Al	13,2 kV	707.5107777285136	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	990.0	981.0	NULL	982.0	NULL	707.511
599	DE LOS RIOS	50 mm2	Al-Al	13,2 kV	280.02867574580324	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	991.0	982.0	NULL	983.0	NULL	280.029
600	DE LOS RIOS	50 mm2	Al-Al	13,2 kV	26.989909266745823	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	992.0	983.0	NULL	984.0	Cerrado	26.99
601	DE LOS RIOS	50 mm2	Al-Al	13,2 kV	15.583311037936836	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	993.0	984.0	Cerrado	985.0	NULL	15.583
602	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	13.973929718460004	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	994.0	986.0	Cerrado	978.0	NULL	13.974
603	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	210.60705867681247	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	995.0	987.0	NULL	986.0	Cerrado	210.607
608	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	500.76490300500495	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	996.0	988.0	NULL	989.0	Cerrado	500.765
609	DE LOS RIOS	70 mm2	Ac	7,6 kV	449.8088139665784	NULL	LRT	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	997.0	990.0	Cerrado	991.0	NULL	449.809
610	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	443.5746984340417	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	998.0	992.0	NULL	993.0	NULL	443.575
611	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	252.61639073147634	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	999.0	994.0	NULL	992.0	NULL	252.616
612	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	484.58944683689145	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1000.0	995.0	NULL	994.0	NULL	484.589
613	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	73.05513451374217	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1001.0	997.0	Cerrado	995.0	NULL	73.055
614	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	3.451662852466806	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1002.0	996.0	NULL	997.0	Cerrado	3.452
615	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	320.9433538047266	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1003.0	998.0	NULL	996.0	NULL	320.943
616	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	355.5961380920354	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1004.0	999.0	NULL	998.0	NULL	355.596
617	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	21.127276017234557	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1005.0	1000.0	NULL	1001.0	NULL	21.127
618	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	1047.7860259754627	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1006.0	1002.0	NULL	996.0	NULL	1047.786
619	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	19.63703112241821	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1007.0	1003.0	NULL	1004.0	Cerrado	19.637
620	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	355.1242659468604	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1008.0	1004.0	Cerrado	1005.0	NULL	355.124
621	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	599.6972269484647	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1009.0	1003.0	NULL	1006.0	NULL	599.697
622	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	173.88111711642247	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1010.0	1007.0	NULL	1008.0	NULL	173.881
623	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	9.014583000297856	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1011.0	1009.0	Cerrado	1010.0	NULL	8.96
624	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	20.65150521181512	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1012.0	1011.0	NULL	1007.0	NULL	20.652
625	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	475.46826081566184	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1013.0	1013.0	NULL	1011.0	NULL	475.468
626	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	564.6730865543026	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1014.0	1012.0	Cerrado	1013.0	NULL	564.673
627	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	37.45767327347445	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1015.0	1014.0	NULL	1012.0	Cerrado	37.458
628	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	680.3221476897199	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1016.0	1006.0	NULL	1015.0	NULL	680.322
629	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	28.305848015247584	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1017.0	1015.0	NULL	1016.0	Cerrado	28.306
604	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	486.00619881032924	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1018.0	1017.0	NULL	987.0	NULL	486.006
605	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	576.540435273821	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1019.0	1018.0	Cerrado	1019.0	NULL	576.54
606	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	31.998776410616216	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1020.0	1020.0	NULL	1017.0	NULL	31.999
607	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	85.75004396645124	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1021.0	989.0	Cerrado	1020.0	NULL	85.75
630	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	653.2002731042915	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1022.0	1016.0	Cerrado	1021.0	NULL	653.2
631	DE LOS RIOS	50 mm2	Al-Al	13,2 kV	351.2438524984147	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1023.0	1022.0	Cerrado	1783.0	NULL	351.244
632	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	228.8294766129235	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1024.0	1023.0	Cerrado	1779.0	NULL	228.829
633	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	34.988036696133854	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1025.0	1026.0	Cerrado	1024.0	NULL	34.988
634	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	71.40645284509533	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1026.0	1025.0	NULL	1026.0	Cerrado	71.406
635	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	533.180768096114	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1027.0	1027.0	NULL	1025.0	NULL	533.181
636	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	533.5956515941755	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1028.0	1028.0	NULL	1027.0	NULL	533.596
637	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	119.36837425158329	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1029.0	1031.0	Cerrado	1029.0	NULL	119.368
638	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	532.4456370747091	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1030.0	1030.0	NULL	1031.0	Cerrado	532.446
639	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	623.8652706145913	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1031.0	1032.0	NULL	1033.0	NULL	203.368
639	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	623.8652706145913	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1032.0	1033.0	NULL	1030.0	NULL	420.497
640	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	72.16334955777134	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1033.0	1034.0	Cerrado	1032.0	NULL	72.163
641	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	595.0483724000508	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1034.0	1036.0	NULL	1034.0	Cerrado	595.048
642	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	698.1387880002658	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1035.0	1035.0	NULL	1036.0	NULL	698.139
643	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	28.921162586473795	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1036.0	1037.0	NULL	1035.0	NULL	28.921
644	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	73.03912011114325	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1037.0	1039.0	Cerrado	1037.0	NULL	73.039
645	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	1237.5804747319141	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1038.0	1038.0	NULL	1039.0	Cerrado	1237.58
646	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	503.7101571416148	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1039.0	1040.0	NULL	1041.0	NULL	503.71
647	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	11.814308302513089	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1040.0	1042.0	NULL	1040.0	NULL	11.814
648	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	806.6557528117182	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1041.0	1045.0	NULL	1043.0	NULL	237.46
648	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	806.6557528117182	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1042.0	1043.0	NULL	1038.0	NULL	569.195
649	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	18.93456890681233	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1043.0	1044.0	Cerrado	1045.0	NULL	18.935
650	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	747.955543800675	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1044.0	1046.0	NULL	1044.0	Cerrado	747.956
651	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	33.53223192256955	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1045.0	1047.0	Cerrado	1048.0	NULL	33.532
652	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	507.2737668257871	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1046.0	1051.0	NULL	1046.0	NULL	507.274
653	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	538.5878634166036	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1047.0	1049.0	NULL	1050.0	NULL	271.747
653	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	538.5878634166036	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1048.0	1050.0	NULL	1051.0	NULL	266.84
654	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	1982.083624355339	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1049.0	1767.0	NULL	1052.0	NULL	631.53
654	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	1982.083624355339	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1050.0	1052.0	NULL	1049.0	NULL	1350.554
655	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	845.5017409814757	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1051.0	1005.0	NULL	1053.0	NULL	845.502
656	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	94.51294010379819	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1052.0	1053.0	NULL	1054.0	NULL	94.513
657	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	35.57418297364482	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1053.0	1054.0	NULL	1055.0	Cerrado	35.574
658	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	199.47754218360302	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1054.0	1055.0	Cerrado	1056.0	NULL	199.478
659	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	706.4048756196911	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1055.0	1056.0	NULL	1057.0	NULL	706.405
660	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	303.99922447561465	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1056.0	1057.0	NULL	1058.0	Abierto	303.999
661	DE LOS RIOS	70 mm2	Al-Al	13,2 kV	18.440483565368805	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1057.0	1059.0	Cerrado	1054.0	NULL	18.44
662	DE LOS RIOS	35 mm2	Al-Al	13,2 kV	455.38475708133603	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1058.0	1060.0	Cerrado	1061.0	NULL	455.385
663	URBANO	95 mm2	Al-Al	13,2 kV	22.21819030542585	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1059.0	1062.0	NULL	1063.0	NULL	22.218
664	URBANO	120 mm2	Comp	13,2 kV	228.1842195807635	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1060.0	1064.0	Cerrado	1065.0	NULL	228.184
665	URBANO	120 mm2	Comp	13,2 kV	387.99117939505805	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1061.0	1065.0	NULL	1066.0	NULL	387.989
666	URBANO	120 mm2	Comp	13,2 kV	26.082845571647784	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1062.0	1066.0	NULL	1067.0	NULL	26.083
667	URBANO	120 mm2	Comp	13,2 kV	102.94122920814779	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1063.0	1068.0	NULL	1069.0	Cerrado	102.941
668	URBANO	120 mm2	Comp	13,2 kV	94.85073691184219	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1064.0	1070.0	NULL	1071.0	Cerrado	94.851
669	URBANO	120 mm2	Comp	13,2 kV	154.82930278435106	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1065.0	1071.0	Cerrado	1072.0	NULL	150.482
669	URBANO	120 mm2	Comp	13,2 kV	154.82930278435106	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1066.0	1072.0	NULL	1073.0	NULL	4.348
670	URBANO	120 mm2	Comp	13,2 kV	220.82088317150865	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1067.0	1073.0	NULL	1074.0	Cerrado	220.821
671	URBANO	120 mm2	Comp	13,2 kV	21.21411076327963	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1068.0	1074.0	Cerrado	1075.0	NULL	21.214
672	URBANO	120 mm2	Comp	13,2 kV	121.28713431631621	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1069.0	1075.0	NULL	1076.0	NULL	121.287
673	URBANO	120 mm2	Comp	13,2 kV	66.33311664374669	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1070.0	1076.0	NULL	1077.0	Cerrado	66.333
674	URBANO	35 mm2	Al-Al	13,2 kV	195.05583088535258	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1071.0	1078.0	Cerrado	1079.0	NULL	108.244
674	URBANO	35 mm2	Al-Al	13,2 kV	195.05583088535258	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1072.0	1079.0	NULL	1080.0	NULL	86.812
675	URBANO	35 mm2	Al-Al	13,2 kV	76.50613223658826	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1073.0	1081.0	NULL	1211.0	NULL	76.506
676	URBANO	35 mm2	Al-Al	13,2 kV	468.96309344045454	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1074.0	1211.0	NULL	1082.0	NULL	10.337
676	URBANO	35 mm2	Al-Al	13,2 kV	468.96309344045454	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1075.0	1082.0	NULL	1083.0	NULL	458.628
677	URBANO	35 mm2	Al-Al	13,2 kV	7.94838554354499	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1076.0	1083.0	NULL	1084.0	NULL	7.948
678	URBANO	35 mm2	Al-Al	13,2 kV	58.72484236545579	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1077.0	1084.0	NULL	1085.0	NULL	53.335
678	URBANO	35 mm2	Al-Al	13,2 kV	58.72484236545579	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1078.0	1085.0	NULL	1086.0	Abierto	5.39
679	URBANO	35 mm2	Al-Al	13,2 kV	29.239466540525765	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1079.0	1087.0	Cerrado	1083.0	NULL	29.239
680	URBANO	35 mm2	Al-Al	13,2 kV	281.2402959093735	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1080.0	1088.0	Cerrado	1089.0	NULL	281.24
681	URBANO	35 mm2	Al-Al	13,2 kV	103.38464430249434	NULL	NULL	PyQt5.QtCore.QDate(2018, 11, 14)	DECSA	1081.0	1089.0	NULL	1090.0	NULL	103.385
